experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,197,0,0,4,0,eps,1392000,1392000,0.02544,0.061994848,0.036554848,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,198,1,0,5,0,eps,1248000,1248000,0.02546,0.064386889,0.038926889,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,199,2,0,6,0,eps,1200000,1200000,0.02548,0.052231694,0.026751694,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,200,0,0,1,0,ocs,630000,630000,0.0291,0.03309136,0.00399136,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,201,1,0,2,0,eps,630000,630000,0.02912,0.049207316,0.020087316,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,202,4,0,5,0,eps,630000,630000,0.02914,0.043836644,0.014696644,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,203,5,0,6,0,eps,630000,630000,0.02916,0.043592368,0.014432368,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,204,2,0,3,0,ocs,630000,630000,0.02918,0.031884872,0.002704872,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,205,6,0,7,0,eps,630000,630000,0.0292,0.037926551,0.008726551,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,206,3,0,4,0,eps,792000,792000,0.02922,0.050821303,0.021601303,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,207,0,0,4,0,eps,348000,348000,0.02924,0.03775488,0.00851488,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,208,1,0,5,0,eps,312000,312000,0.02926,0.038985183,0.009725183,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,209,2,0,6,0,eps,300000,300000,0.02928,0.035599834,0.006319834,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,210,0,0,1,0,ocs,630000,630000,0.0293,0.033203876,0.003903876,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,211,1,0,2,0,eps,630000,630000,0.02932,0.049452772,0.020132772,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,212,4,0,5,0,eps,630000,630000,0.02934,0.044053893,0.014713893,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,213,5,0,6,0,eps,630000,630000,0.02936,0.043855414,0.014495414,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,214,2,0,3,0,ocs,630000,630000,0.02938,0.032256032,0.002876032,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,215,6,0,7,0,eps,630000,630000,0.0294,0.038186704,0.008786704,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,216,3,0,4,0,eps,792000,792000,0.02942,0.051091394,0.021671394,true
