experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,75,6,0,7,0,ocs,4320000,4320000,0.0104,0.019501211,0.009101211,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,76,3,0,4,0,eps,1425600,1425600,0.01042,0.032733774,0.022313774,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,77,0,0,4,0,eps,1392000,1392000,0.01044,0.033936402,0.023496402,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,78,1,0,5,0,eps,1248000,1248000,0.01046,0.016288521,0.005828521,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,79,2,0,6,0,eps,1200000,1200000,0.01048,0.026964802,0.016484802,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,80,0,0,1,0,eps,630000,630000,0.0141,0.021340196,0.007240196,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,81,1,0,2,0,ocs,630000,630000,0.01412,0.018164667,0.004044667,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,82,4,0,5,0,ocs,630000,630000,0.01414,0.018545156,0.004405156,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,83,5,0,6,0,eps,630000,630000,0.01416,0.02241485,0.00825485,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,84,2,0,3,0,eps,630000,630000,0.01418,0.021466251,0.007286251,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,85,6,0,7,0,ocs,630000,630000,0.0142,0.018273664,0.004073664,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,86,3,0,4,0,eps,792000,792000,0.01422,0.026233069,0.012013069,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,87,0,0,4,0,eps,348000,348000,0.01424,0.019796056,0.005556056,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,88,1,0,5,0,eps,312000,312000,0.01426,0.017304552,0.003044552,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,89,2,0,6,0,eps,300000,300000,0.01428,0.019200725,0.004920725,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,90,0,0,1,0,eps,630000,630000,0.0143,0.021517956,0.007217956,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,91,1,0,2,0,ocs,630000,630000,0.01432,0.018422999,0.004102999,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,92,4,0,5,0,ocs,630000,630000,0.01434,0.033589484,0.019249484,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,93,5,0,6,0,eps,630000,630000,0.01436,0.022713085,0.008353085,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,94,2,0,3,0,eps,630000,630000,0.01438,0.021569097,0.007189097,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,95,6,0,7,0,ocs,630000,630000,0.0144,0.018547033,0.004147033,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,96,3,0,4,0,eps,792000,792000,0.01442,0.026496126,0.012076126,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,97,0,0,4,0,eps,348000,348000,0.01444,0.020065526,0.005625526,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,98,1,0,5,0,eps,312000,312000,0.01446,0.017480267,0.003020267,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,99,2,0,6,0,eps,300000,300000,0.01448,0.019325753,0.004845753,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,100,0,0,1,0,ocs,3480000,3480000,0.0151,0.021274486,0.006174486,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,101,1,0,2,0,eps,3480000,3480000,0.01512,0.07371303,0.05859303,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,102,4,0,5,0,ocs,2520000,2520000,0.01514,0.022464087,0.007324087,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,103,5,0,6,0,eps,1386000,1386000,0.01516,0.039597801,0.024437801,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,104,2,0,3,0,ocs,2520000,2520000,0.01518,0.020013306,0.004833306,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,105,6,0,7,0,ocs,4320000,4320000,0.0152,0.024260444,0.009060444,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,106,3,0,4,0,eps,1425600,1425600,0.01522,0.043790406,0.028570406,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,107,0,0,4,0,eps,1392000,1392000,0.01524,0.051104378,0.035864378,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,108,1,0,5,0,eps,1248000,1248000,0.01526,0.023837454,0.008577454,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,109,2,0,6,0,eps,1200000,1200000,0.01528,0.036698239,0.021418239,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,110,0,0,1,0,ocs,3480000,3480000,0.0153,0.021523033,0.006223033,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,111,1,0,2,0,eps,3480000,3480000,0.01532,0.074254353,0.058934353,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,112,4,0,5,0,ocs,2520000,2520000,0.01534,0.022730195,0.007390195,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,113,5,0,6,0,eps,1386000,1386000,0.01536,0.040000469,0.024640469,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,114,2,0,3,0,ocs,2520000,2520000,0.01538,0.020217783,0.004837783,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,115,6,0,7,0,ocs,4320000,4320000,0.0154,0.024384614,0.008984614,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,116,3,0,4,0,eps,1425600,1425600,0.01542,0.044213299,0.028793299,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,117,0,0,4,0,eps,1392000,1392000,0.01544,0.045209461,0.029769461,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,118,1,0,5,0,eps,1248000,1248000,0.01546,0.024365539,0.008905539,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,119,2,0,6,0,eps,1200000,1200000,0.01548,0.037229983,0.021749983,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,120,0,0,1,0,ocs,630000,630000,0.0191,0.022720342,0.003620342,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,121,1,0,2,0,eps,630000,630000,0.01912,0.027101323,0.007981323,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,122,4,0,5,0,ocs,630000,630000,0.01914,0.0232495,0.0041095,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,123,5,0,6,0,eps,630000,630000,0.01916,0.030259425,0.011099425,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,124,2,0,3,0,ocs,630000,630000,0.01918,0.021889016,0.002709016,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,125,6,0,7,0,ocs,630000,630000,0.0192,0.02322435,0.00402435,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,126,3,0,4,0,eps,792000,792000,0.01922,0.035099546,0.015879546,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,127,0,0,4,0,eps,348000,348000,0.01924,0.026036196,0.006796196,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,128,1,0,5,0,eps,312000,312000,0.01926,0.02311394,0.00385394,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,129,2,0,6,0,eps,300000,300000,0.01928,0.024958289,0.005678289,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,130,0,0,1,0,ocs,630000,630000,0.0193,0.023214439,0.003914439,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,131,1,0,2,0,eps,630000,630000,0.01932,0.027573073,0.008253073,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,132,4,0,5,0,ocs,630000,630000,0.01934,0.02335884,0.00401884,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,133,5,0,6,0,eps,630000,630000,0.01936,0.030496559,0.011136559,true
phase15h-r5-cross-community-distractor-replay-ocs-volume-seed1401-load0p5-D3,ocs-volume,cross-community-distractor-replay,1401,134,2,0,3,0,ocs,630000,630000,0.01938,0.022252051,0.002872051,true
