schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,591,0,15,1,0,eps,20000,20000,0.191222622,0.279477164,0.088254542,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,592,0,0,1,1,eps,20000,20000,0.191242343,0.279412204,0.088169861,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,593,1,1,0,2,eps,20000,20000,0.191301689,0.236982604,0.045680915,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,594,0,2,1,3,eps,20000,20000,0.191368896,0.279550764,0.088181868,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,595,1,3,0,4,eps,20000,20000,0.191628677,0.239340684,0.047712007,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,596,1,4,0,5,eps,20000,20000,0.191734815,0.239461484,0.047726669,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,597,1,5,0,6,eps,20000,20000,0.191961406,0.241172044,0.049210638,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,598,0,6,1,7,eps,20000,20000,0.192402754,0.279615724,0.08721297,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,599,1,7,0,8,eps,20000,20000,0.192470843,0.241020044,0.048549201,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,600,2,8,3,9,eps,20000,20000,0.19331567,0.248385739,0.055070069,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,601,3,9,2,10,eps,20000,20000,0.193675335,0.256932939,0.063257604,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,602,2,10,3,11,eps,20000,20000,0.19406581,0.248467979,0.054402169,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,603,3,11,2,12,eps,20000,20000,0.194127152,0.259331499,0.065204347,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,604,3,12,2,13,eps,20000,20000,0.194513011,0.257139499,0.062626488,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,605,0,13,1,14,eps,20000,20000,0.194819948,0.279779404,0.084959456,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,606,2,14,3,15,eps,20000,20000,0.195174647,0.248893579,0.053718932,true
