schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,199,7,7,4,8,optical-reachable,781250,781250,0.1005,0.106326481,0.005826481,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,200,0,8,1,9,optical-direct,781250,781250,0.101,0.105968013,0.004968013,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,201,1,9,2,10,optical-direct,781250,781250,0.1015,0.105954228,0.004454228,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,202,2,10,3,11,optical-direct,781250,781250,0.102,0.105944474,0.003944474,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,203,3,11,0,12,optical-reachable,781250,781250,0.1025,0.106326694,0.003826694,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,204,4,12,5,13,optical-direct,781250,781250,0.103,0.106219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,205,5,13,6,14,optical-direct,781250,781250,0.1035,0.106719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,206,6,14,7,15,optical-direct,781250,781250,0.104,0.107221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,207,7,15,4,0,optical-reachable,781250,781250,0.1045,0.10810487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,208,0,0,1,1,optical-direct,781250,781250,0.105,0.108219649,0.003219649,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,209,1,1,2,2,optical-direct,781250,781250,0.1055,0.108719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,210,2,2,3,3,optical-direct,781250,781250,0.106,0.109221959,0.003221959,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,211,3,3,0,4,optical-reachable,781250,781250,0.1065,0.11010487,0.00360487,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,212,4,4,5,5,optical-direct,781250,781250,0.107,0.110219563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,213,5,5,6,6,optical-direct,781250,781250,0.1075,0.110719563,0.003219563,true
tl-hoc-v3,v2-main-static-ocs-rho002,static-ocs,community-local,1,214,6,6,7,7,optical-direct,781250,781250,0.108,0.111221959,0.003221959,true
