schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,19,3,3,0,4,eps,781250,781250,0.0105,0.015061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,20,4,4,5,5,eps,781250,781250,0.011,0.015562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,21,5,5,6,6,eps,781250,781250,0.0115,0.016061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,22,6,6,7,7,eps,781250,781250,0.012,0.016561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,23,7,7,4,8,eps,781250,781250,0.0125,0.017061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,24,0,8,1,9,eps,781250,781250,0.013,0.017562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,25,1,9,2,10,eps,781250,781250,0.0135,0.018061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,26,2,10,3,11,eps,781250,781250,0.014,0.018561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,27,3,11,0,12,eps,781250,781250,0.0145,0.019061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,28,4,12,5,13,eps,781250,781250,0.015,0.019562133,0.004562133,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,29,5,13,6,14,eps,781250,781250,0.0155,0.020061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,30,6,14,7,15,eps,781250,781250,0.016,0.020561843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,31,7,15,4,0,eps,781250,781250,0.0165,0.021061843,0.004561843,true
tl-hoc-v3,v2-main-electrical-only-rho001,electrical-only,community-local,1,32,0,0,1,1,eps,781250,781250,0.017,0.021562133,0.004562133,true
