scenario,scheme,seed,offered_load_factor,cycle,round_start_s,round_end_s,observed_matrix_bytes,future_demand_bytes,selected_edge_count,active_edge_count,selected_hit_flows,selected_hit_bytes,selected_but_unused_lightpaths,selected_edge_jaccard,selected_oracle_jaccard,volume_oracle_jaccard,tl_oracle_jaccard,volume_future_demand_coverage,tl_future_demand_coverage,oracle_future_demand_coverage,historical_future_pearson,historical_future_topk_jaccard,demand_drift_ratio,volume_oracle_possible_bytes_missed,tl_oracle_possible_bytes_missed,volume_selected_edges,tl_ocs_selected_edges,oracle_selected_edges,raw_a_top_edges,tl_g_top_edges,future_demand_top_edges
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,2,0.01,0.015,10298448,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.758388627592,0.777777777778,5.2782198664,12960000,12960000,"2-3(score=2.54616e+06,gain=2.54616e+06);4-5(score=2.47757e+06,gain=2.47757e+06);6-7(score=1.26848e+06,gain=1.26848e+06);0-1(score=256904,gain=256904)","2-3(score=1.95818e+06,gain=1.95818e+06);4-5(score=1.95416e+06,gain=1.95416e+06);6-7(score=1.10756e+06,gain=1.10756e+06);0-1(score=133523,gain=133523)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2546162,gain=2546162);4-5(score=2477568,gain=2477568);6-7(score=1268476,gain=1268476);1-2(score=684604,gain=684604);1-3(score=644530,gain=644530);5-6(score=545008,gain=545008);4-6(score=529822,gain=529822);0-2(score=285386,gain=285386)","2-3(score=1958183.03038,gain=1958183.03038);4-5(score=1954160.43662,gain=1954160.43662);6-7(score=1107557.51811,gain=1107557.51811);1-2(score=413847.149755,gain=413847.149755);1-3(score=379309.102546,gain=379309.102546);0-1(score=133522.603378,gain=133522.603378);5-6(score=64752.9772292,gain=64752.9772292);4-6(score=56132.4136779,gain=56132.4136779)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,3,0.015,0.02,10548204,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.743833753757,0.777777777778,5.12956699136,12960000,12960000,"2-3(score=2.62179e+06,gain=2.62179e+06);4-5(score=2.49989e+06,gain=2.49989e+06);6-7(score=833070,gain=833070);0-1(score=776372,gain=776372)","2-3(score=2.02086e+06,gain=2.02086e+06);4-5(score=1.9738e+06,gain=1.9738e+06);6-7(score=745352,gain=745352);0-1(score=561676,gain=561676)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2621794,gain=2621794);4-5(score=2499892,gain=2499892);6-7(score=833070,gain=833070);0-1(score=776372,gain=776372);1-2(score=699898,gain=699898);1-3(score=617308,gain=617308);5-6(score=557826,gain=557826);4-6(score=554984,gain=554984)","2-3(score=2020864.30631,gain=2020864.30631);4-5(score=1973800.40952,gain=1973800.40952);6-7(score=745352.142353,gain=745352.142353);0-1(score=561676.036607,gain=561676.036607);1-2(score=340967.662633,gain=340967.662633);1-3(score=269464.996006,gain=269464.996006);5-6(score=208984.440684,gain=208984.440684);4-6(score=202244.009626,gain=202244.009626)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,4,0.02,0.025,10283290,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.735179720218,0.777777777778,5.28747421184,12960000,12960000,"2-3(score=2.60168e+06,gain=2.60168e+06);4-5(score=2.50717e+06,gain=2.50717e+06);6-7(score=741620,gain=741620);0-1(score=738114,gain=738114)","2-3(score=2.00204e+06,gain=2.00204e+06);4-5(score=1.9753e+06,gain=1.9753e+06);6-7(score=666070,gain=666070);0-1(score=534698,gain=534698)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2601680,gain=2601680);4-5(score=2507168,gain=2507168);6-7(score=741620,gain=741620);0-1(score=738114,gain=738114);1-2(score=688148,gain=688148);1-3(score=641898,gain=641898);4-6(score=549674,gain=549674);5-6(score=530254,gain=530254)","2-3(score=2002041.57513,gain=2002041.57513);4-5(score=1975296.65458,gain=1975296.65458);6-7(score=666069.854595,gain=666069.854595);0-1(score=534697.908473,gain=534697.908473);1-2(score=330903.396547,gain=330903.396547);1-3(score=292813.981356,gain=292813.981356);4-6(score=211723.149068,gain=211723.149068);5-6(score=194344.048199,gain=194344.048199)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,5,0.025,0.03,10196804,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.759653210271,0.777777777778,5.34080246006,12960000,12960000,"2-3(score=2.46749e+06,gain=2.46749e+06);4-5(score=2.37901e+06,gain=2.37901e+06);6-7(score=779692,gain=779692);0-1(score=691438,gain=691438)","2-3(score=1.88392e+06,gain=1.88392e+06);4-5(score=1.88029e+06,gain=1.88029e+06);6-7(score=698755,gain=698755);0-1(score=473695,gain=473695)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2467494,gain=2467494);4-5(score=2379006,gain=2379006);6-7(score=779692,gain=779692);1-2(score=759558,gain=759558);0-1(score=691438,gain=691438);1-3(score=607992,gain=607992);5-6(score=554930,gain=554930);4-6(score=491460,gain=491460)","2-3(score=1883919.64792,gain=1883919.64792);4-5(score=1880288.63152,gain=1880288.63152);6-7(score=698754.713873,gain=698754.713873);0-1(score=473695.177448,gain=473695.177448);1-2(score=400768.65857,gain=400768.65857);1-3(score=269872.492729,gain=269872.492729);5-6(score=220564.54001,gain=220564.54001);4-6(score=163683.153912,gain=163683.153912)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,6,0.03,0.035,10247126,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.752622647939,0.777777777778,5.30966383697,12960000,12960000,"2-3(score=2.49587e+06,gain=2.49587e+06);4-5(score=2.47844e+06,gain=2.47844e+06);6-7(score=707260,gain=707260);0-1(score=691600,gain=691600)","4-5(score=1.9436e+06,gain=1.9436e+06);2-3(score=1.91391e+06,gain=1.91391e+06);6-7(score=634947,gain=634947);0-1(score=480745,gain=480745)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2495870,gain=2495870);4-5(score=2478440,gain=2478440);1-2(score=746454,gain=746454);6-7(score=707260,gain=707260);0-1(score=691600,gain=691600);1-3(score=572850,gain=572850);5-6(score=562442,gain=562442);4-6(score=534866,gain=534866)","4-5(score=1943596.62473,gain=1943596.62473);2-3(score=1913905.79276,gain=1913905.79276);6-7(score=634946.504842,gain=634946.504842);0-1(score=480744.776527,gain=480744.776527);1-2(score=397344.988299,gain=397344.988299);1-3(score=243933.379608,gain=243933.379608);5-6(score=222864.877526,gain=222864.877526);4-6(score=197422.721719,gain=197422.721719)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,7,0.035,0.04,10819040,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.763544631194,0.777777777778,4.97612406999,12960000,12960000,"2-3(score=2.56407e+06,gain=2.56407e+06);4-5(score=2.50744e+06,gain=2.50744e+06);6-7(score=1.24372e+06,gain=1.24372e+06);0-1(score=691600,gain=691600)","4-5(score=2.00056e+06,gain=2.00056e+06);2-3(score=1.99331e+06,gain=1.99331e+06);6-7(score=1.09595e+06,gain=1.09595e+06);0-1(score=491114,gain=491114)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2564074,gain=2564074);4-5(score=2507438,gain=2507438);6-7(score=1243722,gain=1243722);1-2(score=733536,gain=733536);0-1(score=691600,gain=691600);1-3(score=590268,gain=590268);5-6(score=573548,gain=573548);4-6(score=453966,gain=453966)","4-5(score=2000563.10169,gain=2000563.10169);2-3(score=1993305.81755,gain=1993305.81755);6-7(score=1095951.38206,gain=1095951.38206);0-1(score=491113.962184,gain=491113.962184);1-2(score=398086.20046,gain=398086.20046);1-3(score=270865.928206,gain=270865.928206);5-6(score=86059.3787023,gain=86059.3787023);4-6(score=34137.2595739,gain=34137.2595739)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,8,0.04,0.045,10377850,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.763014326642,0.777777777778,5.23018462853,12960000,12960000,"2-3(score=2.46212e+06,gain=2.46212e+06);4-5(score=2.45688e+06,gain=2.45688e+06);6-7(score=919528,gain=919528);0-1(score=691600,gain=691600)","4-5(score=1.94527e+06,gain=1.94527e+06);2-3(score=1.8879e+06,gain=1.8879e+06);6-7(score=820733,gain=820733);0-1(score=480893,gain=480893)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","2-3(score=2462124,gain=2462124);4-5(score=2456876,gain=2456876);6-7(score=919528,gain=919528);1-2(score=723868,gain=723868);0-1(score=691600,gain=691600);1-3(score=649246,gain=649246);5-6(score=567166,gain=567166);4-6(score=480898,gain=480898)","4-5(score=1945270.76879,gain=1945270.76879);2-3(score=1887900.08124,gain=1887900.08124);6-7(score=820733.132312,gain=820733.132312);0-1(score=480893.467779,gain=480893.467779);1-2(score=375903.95011,gain=375903.95011);1-3(score=310300.929479,gain=310300.929479);5-6(score=211460.296645,gain=211460.296645);4-6(score=136293.944543,gain=136293.944543)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.5,9,0.045,0.05,10256206,64656000,4,4,16,23568000,0,1,0.333333333333,0.333333333333,0.333333333333,0.364513734224,0.364513734224,0.427616926503,0.769023004365,0.777777777778,5.3040777885,12960000,12960000,"4-5(score=2.52558e+06,gain=2.52558e+06);2-3(score=2.37616e+06,gain=2.37616e+06);6-7(score=997792,gain=997792);0-1(score=691600,gain=691600)","4-5(score=1.99139e+06,gain=1.99139e+06);2-3(score=1.84463e+06,gain=1.84463e+06);6-7(score=885335,gain=885335);0-1(score=499109,gain=499109)","1-2(score=8.544e+06,gain=8.544e+06);4-5(score=8.544e+06,gain=8.544e+06);6-7(score=6.144e+06,gain=6.144e+06);0-3(score=4.416e+06,gain=4.416e+06)","4-5(score=2525578,gain=2525578);2-3(score=2376160,gain=2376160);6-7(score=997792,gain=997792);1-2(score=743160,gain=743160);0-1(score=691600,gain=691600);5-6(score=591418,gain=591418);1-3(score=552964,gain=552964);4-6(score=482714,gain=482714)","4-5(score=1991385.22178,gain=1991385.22178);2-3(score=1844630.36488,gain=1844630.36488);6-7(score=885334.655745,gain=885334.655745);0-1(score=499108.999523,gain=499108.999523);1-2(score=412846.481986,gain=412846.481986);1-3(score=243010.48347,gain=243010.48347);5-6(score=212180.798588,gain=212180.798588);4-6(score=115685.81036,gain=115685.81036)","1-2(score=8544000,gain=8544000);4-5(score=8544000,gain=8544000);5-6(score=8544000,gain=8544000);2-3(score=6144000,gain=6144000);6-7(score=6144000,gain=6144000);0-3(score=4416000,gain=4416000);1-3(score=4320000,gain=4320000);4-6(score=4320000,gain=4320000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,1,0.005,0.01,1331292,96984000,4,4,24,41472000,0,0,1,0,1,0.269487750557,0.427616926503,0.427616926503,0.764884874634,0.230769230769,71.8487230969,41472000,0,"0-1(score=136458,gain=136458);2-3(score=100780,gain=100780);5-6(score=88124,gain=88124)","1-2(score=70330,gain=70330);6-7(score=68814.4,gain=68814.4);4-5(score=56216.6,gain=56216.6);0-3(score=34997.5,gain=34997.5)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","0-1(score=136458,gain=136458);0-2(score=121118,gain=121118);0-3(score=112858,gain=112858);0-4(score=112210,gain=112210);0-5(score=111400,gain=111400);0-6(score=111400,gain=111400);1-2(score=111400,gain=111400);2-3(score=100780,gain=100780)","1-2(score=70329.9690015,gain=70329.9690015);6-7(score=68814.44152,gain=68814.44152);2-3(score=63993.5737855,gain=63993.5737855);4-5(score=56216.6362331,gain=56216.6362331);5-6(score=49643.3671201,gain=49643.3671201);0-1(score=49530.9648912,gain=49530.9648912);1-3(score=44022.1650968,gain=44022.1650968);4-6(score=42286.9447424,gain=42286.9447424)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,2,0.01,0.015,13599272,96984000,4,4,24,41472000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.791804661272,1,6.1315514556,0,0,"1-2(score=3.73362e+06,gain=3.73362e+06);4-5(score=3.45524e+06,gain=3.45524e+06);0-3(score=1.75557e+06,gain=1.75557e+06);6-7(score=998172,gain=998172)","1-2(score=2.95425e+06,gain=2.95425e+06);4-5(score=2.78289e+06,gain=2.78289e+06);0-3(score=1.41493e+06,gain=1.41493e+06);6-7(score=912083,gain=912083)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3733620,gain=3733620);4-5(score=3455236,gain=3455236);0-3(score=1755574,gain=1755574);6-7(score=998172,gain=998172);2-3(score=695386,gain=695386);5-6(score=603226,gain=603226);1-3(score=508046,gain=508046);4-6(score=474454,gain=474454)","1-2(score=2954248.22457,gain=2954248.22457);4-5(score=2782887.77174,gain=2782887.77174);0-3(score=1414929.35465,gain=1414929.35465);6-7(score=912082.763169,gain=912082.763169);5-6(score=229082.134643,gain=229082.134643);4-6(score=110883.831618,gain=110883.831618);2-3(score=91083.1840403,gain=91083.1840403);1-3(score=9591.34227678,gain=9591.34227678)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,3,0.015,0.02,14149614,96984000,4,4,24,41472000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.805816096791,1,5.85417370307,0,0,"1-2(score=3.6716e+06,gain=3.6716e+06);4-5(score=3.45089e+06,gain=3.45089e+06);0-3(score=1.71051e+06,gain=1.71051e+06);6-7(score=1.46028e+06,gain=1.46028e+06)","1-2(score=2.90998e+06,gain=2.90998e+06);4-5(score=2.80962e+06,gain=2.80962e+06);0-3(score=1.37111e+06,gain=1.37111e+06);6-7(score=1.31399e+06,gain=1.31399e+06)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3671604,gain=3671604);4-5(score=3450894,gain=3450894);0-3(score=1710506,gain=1710506);6-7(score=1460282,gain=1460282);2-3(score=676942,gain=676942);1-3(score=673078,gain=673078);4-6(score=544638,gain=544638);5-6(score=533960,gain=533960)","1-2(score=2909975.68513,gain=2909975.68513);4-5(score=2809621.70633,gain=2809621.70633);0-3(score=1371111.87725,gain=1371111.87725);6-7(score=1313988.91929,gain=1313988.91929);2-3(score=87420.8835316,gain=87420.8835316);1-3(score=85500.5635961,gain=85500.5635961);4-6(score=59405.5954144,gain=59405.5954144);5-6(score=53120.682729,gain=53120.682729)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,4,0.02,0.025,14050562,96984000,4,4,24,41472000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.813184962171,1,5.90249339938,0,0,"1-2(score=3.64767e+06,gain=3.64767e+06);4-5(score=3.18997e+06,gain=3.18997e+06);0-3(score=1.68674e+06,gain=1.68674e+06);6-7(score=1.67873e+06,gain=1.67873e+06)","1-2(score=2.89219e+06,gain=2.89219e+06);4-5(score=2.62003e+06,gain=2.62003e+06);6-7(score=1.49685e+06,gain=1.49685e+06);0-3(score=1.34955e+06,gain=1.34955e+06)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3647668,gain=3647668);4-5(score=3189968,gain=3189968);0-3(score=1686740,gain=1686740);6-7(score=1678728,gain=1678728);2-3(score=731380,gain=731380);1-3(score=595930,gain=595930);4-6(score=535892,gain=535892);5-6(score=527200,gain=527200)","1-2(score=2892190.09462,gain=2892190.09462);4-5(score=2620027.1156,gain=2620027.1156);6-7(score=1496850.7717,gain=1496850.7717);0-3(score=1349545.00617,gain=1349545.00617);2-3(score=115194.279711,gain=115194.279711);1-3(score=54218.3365178,gain=54218.3365178);4-6(score=51114.0834404,gain=51114.0834404);5-6(score=46846.4149128,gain=46846.4149128)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,5,0.025,0.03,13342152,96984000,4,4,24,41472000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.80715184607,1,6.26898524055,0,0,"4-5(score=3.39801e+06,gain=3.39801e+06);1-2(score=3.31729e+06,gain=3.31729e+06);0-3(score=1.67268e+06,gain=1.67268e+06);6-7(score=1.04286e+06,gain=1.04286e+06)","4-5(score=2.73223e+06,gain=2.73223e+06);1-2(score=2.62267e+06,gain=2.62267e+06);0-3(score=1.3153e+06,gain=1.3153e+06);6-7(score=948154,gain=948154)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","4-5(score=3398010,gain=3398010);1-2(score=3317292,gain=3317292);0-3(score=1672684,gain=1672684);6-7(score=1042858,gain=1042858);2-3(score=694912,gain=694912);1-3(score=668948,gain=668948);5-6(score=572578,gain=572578);4-6(score=506920,gain=506920)","4-5(score=2732227.89309,gain=2732227.89309);1-2(score=2622671.13993,gain=2622671.13993);0-3(score=1315295.12717,gain=1315295.12717);6-7(score=948154.097128,gain=948154.097128);2-3(score=101443.547451,gain=101443.547451);5-6(score=92944.77139,gain=92944.77139);1-3(score=90561.5228884,gain=90561.5228884);4-6(score=64015.4154423,gain=64015.4154423)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,6,0.03,0.035,14312824,96984000,4,4,24,41472000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.821204553589,1,5.77601522661,0,0,"1-2(score=3.33791e+06,gain=3.33791e+06);4-5(score=3.25832e+06,gain=3.25832e+06);6-7(score=2.13723e+06,gain=2.13723e+06);0-3(score=1.66592e+06,gain=1.66592e+06)","1-2(score=2.68102e+06,gain=2.68102e+06);4-5(score=2.67593e+06,gain=2.67593e+06);6-7(score=1.87811e+06,gain=1.87811e+06);0-3(score=1.33255e+06,gain=1.33255e+06)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3337908,gain=3337908);4-5(score=3258320,gain=3258320);6-7(score=2137228,gain=2137228);0-3(score=1665924,gain=1665924);2-3(score=720870,gain=720870);1-3(score=662562,gain=662562);4-6(score=540720,gain=540720);5-6(score=525696,gain=525696)","1-2(score=2681022.36985,gain=2681022.36985);4-5(score=2675928.86403,gain=2675928.86403);6-7(score=1878106.41298,gain=1878106.41298);0-3(score=1332550.91482,gain=1332550.91482);2-3(score=256408.360853,gain=256408.360853);1-3(score=203151.577957,gain=203151.577957);4-6(score=23323.926982,gain=23323.926982);5-6(score=14845.9927514,gain=14845.9927514)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,7,0.035,0.04,14251794,96984000,4,4,22,35808000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.807724424583,1,5.80503190858,0,0,"1-2(score=3.68625e+06,gain=3.68625e+06);4-5(score=3.48796e+06,gain=3.48796e+06);0-3(score=1.66481e+06,gain=1.66481e+06);6-7(score=1.53639e+06,gain=1.53639e+06)","1-2(score=2.92079e+06,gain=2.92079e+06);4-5(score=2.83933e+06,gain=2.83933e+06);6-7(score=1.38127e+06,gain=1.38127e+06);0-3(score=1.33339e+06,gain=1.33339e+06)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3686250,gain=3686250);4-5(score=3487956,gain=3487956);0-3(score=1664814,gain=1664814);6-7(score=1536394,gain=1536394);1-3(score=693126,gain=693126);2-3(score=688958,gain=688958);5-6(score=541202,gain=541202);4-6(score=517466,gain=517466)","1-2(score=2920789.20981,gain=2920789.20981);4-5(score=2839327.52862,gain=2839327.52862);6-7(score=1381271.15846,gain=1381271.15846);0-3(score=1333391.49526,gain=1333391.49526);1-3(score=97089.3825392,gain=97089.3825392);2-3(score=94643.2214518,gain=94643.2214518);5-6(score=51563.6432027,gain=51563.6432027);4-6(score=43621.4860839,gain=43621.4860839)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
high-degree-aggregator-bias-replay,tl-ocs,1401,0.7,8,0.04,0.045,13809498,96984000,4,4,22,35808000,0,1,1,1,1,0.427616926503,0.427616926503,0.427616926503,0.813348756355,1,6.02298589385,0,0,"1-2(score=3.62949e+06,gain=3.62949e+06);4-5(score=3.23257e+06,gain=3.23257e+06);0-3(score=1.64352e+06,gain=1.64352e+06);6-7(score=1.38528e+06,gain=1.38528e+06)","1-2(score=2.85531e+06,gain=2.85531e+06);4-5(score=2.63911e+06,gain=2.63911e+06);0-3(score=1.30568e+06,gain=1.30568e+06);6-7(score=1.2459e+06,gain=1.2459e+06)","1-2(score=1.2816e+07,gain=1.2816e+07);4-5(score=1.2816e+07,gain=1.2816e+07);6-7(score=9.216e+06,gain=9.216e+06);0-3(score=6.624e+06,gain=6.624e+06)","1-2(score=3629490,gain=3629490);4-5(score=3232566,gain=3232566);0-3(score=1643520,gain=1643520);6-7(score=1385278,gain=1385278);2-3(score=719636,gain=719636);1-3(score=682464,gain=682464);5-6(score=570440,gain=570440);4-6(score=525912,gain=525912)","1-2(score=2855307.62251,gain=2855307.62251);4-5(score=2639109.70686,gain=2639109.70686);0-3(score=1305676.34553,gain=1305676.34553);6-7(score=1245900.32463,gain=1245900.32463);2-3(score=103849.585948,gain=103849.585948);1-3(score=87286.537792,gain=87286.537792);5-6(score=80022.8811259,gain=80022.8811259);4-6(score=60804.0494768,gain=60804.0494768)","1-2(score=12816000,gain=12816000);4-5(score=12816000,gain=12816000);5-6(score=12816000,gain=12816000);2-3(score=9216000,gain=9216000);6-7(score=9216000,gain=9216000);0-3(score=6624000,gain=6624000);1-3(score=6480000,gain=6480000);4-6(score=6480000,gain=6480000)"
